file_name,label,findings,safe_secret_refs_detected
kubernetes-native-testbed__manifests_comment_checkjob.yaml,secure,,safe_secret_key_ref;safe_value_from
examples___archived_cpu-manager_shared.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_pod-logs_log-metrics_.rendered_output.yaml,hardcoded_secret,hardcoded_password;long_base64_like_value,
argo-cd__resource_customizations_numaplane.numaproj.io_ISBServiceRollout_testdata_ISBServiceRollout_progressing-observedgen.yaml,secure,,
prometheus-operator__test_framework_resources_prometheus-operator-validatingwebhook.yaml,secure,,
argo-cd__manifests_base_application-controller-deployment_argocd-application-controller-deployment.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name;safe_secret_key_ref;safe_value_from
argo-cd__resource_customizations_argoproj.io_Experiment_testdata_successfulExperiment.yaml,secure,,
argo-cd__resource_customizations_gloo.solo.io_Settings_testdata_non-namespaced-gloo-pending.yaml,secure,,
kube-linter__tests_checks_unset-cpu-requirements.yml,secure,,
cloud-on-k8s__hack_upgrade-test-harness_testdata_v290_install.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name;safe_value_from
examples___archived_volumes_portworx_portworx-volume-pod.yaml,secure,,
examples___archived_cluster-dns_dns-backend-service.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_features_pod-logs-via-loki_multiline_test_test-plan.yaml,secure,,
argo-cd__test_e2e_testdata_hydrator-kustomize_config-map.yaml,secure,,
kubernetes-native-testbed__manifests_cart_http-proxy.yaml,secure,,
argo-cd__examples_plugins_helm_argocd-repo-server-deployment-patch.yaml,secure,,
argo-cd__manifests_ha_base_controller-deployment_argocd-repo-server-deployment.yaml,hardcoded_secret,long_base64_like_value,
prometheus-operator__example_user-guides_getting-started_prometheus-service.yaml,secure,,
prometheus-operator__example_rbac_prometheus-operator_prometheus-operator-cluster-role.yaml,secure,,
argo-cd__resource_customizations_iammanager.keikoproj.io_Iamrole_testdata_degraded_rolesMaxLimitReached.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_features_auto-instrumentation_discovery-rules_output.yaml,privilege_exposure,privileged_true;host_network_true;host_pid_true;host_path;long_base64_like_value,
argo-cd__resource_customizations_core.humio.com_HumioView_testdata_healthy.yaml,secure,,
prometheus-operator__example_thanos_query-service.yaml,secure,,
argo-cd__resource_customizations_core.spinkube.dev_SpinApp_testdata_degraded.yaml,secure,,
argo-cd__resource_customizations_psmdb.percona.com_PerconaServerMongoDB_testdata_ready.yaml,secure,,
argo-cd__resource_customizations_argoproj.io_Rollout_actions_testdata_v0.9_aborted_rollout.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_split-destinations_.rendered_output.yaml,privilege_exposure,privileged_true;host_network_true;host_pid_true;host_path;hardcoded_password;long_base64_like_value,
examples___archived_openshift-origin_openshift-service.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_service-integrations_alloy_.rendered_output.yaml,hardcoded_secret,long_base64_like_value,
argo-cd__resource_customizations_gateway.networking.k8s.io_GRPCRoute_testdata_degraded_no_message.yaml,secure,,
argo-cd__resource_customizations_argoproj.io_Rollout_testdata_canary_healthy_executedAllSteps.yaml,secure,,
argo-cd__resource_customizations_core.humio.com_HumioIngestToken_testdata_notfound.yaml,secure,,
charts__bitnami_argo-workflows_crds_argoproj.io_workflowtasksets.yaml,secure,,
kube-linter__tests_checks_startup-port.yml,secure,,
cloud-on-k8s__config_recipes_packageregistry_epr-volumes.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_prometheus-io-annotations_test-plan.yaml,secure,,
argo-cd__resource_customizations_rabbitmq.com_RabbitmqCluster_testdata_progressing_cluster_unavailable.yaml,secure,,
argo-cd__resource_customizations_batch_Job_actions_testdata_terminated.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_platforms_eks-fargate_output.yaml,hardcoded_secret,long_base64_like_value,
examples__AI_vllm-deployment_vllm-deployment.yaml,secure,,safe_secret_key_ref;safe_value_from
cloud-on-k8s__config_recipes_maps_03-ingress.yaml,secure,,safe_secret_name
argo-cd__resource_customizations_source.toolkit.fluxcd.io_HelmChart_testdata_progressing.yaml,secure,,
examples___archived_cpu-manager_exclusive-1.yaml,secure,,
argo-cd__resource_customizations_coralogix.com_RecordingRuleGroupSet_testdata_healthy_recording_rule.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_prometheus-io-annotations_dependencies_cert-manager.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring-v1_tests_integration_test-integrations_test-plan.yaml,hardcoded_secret,long_base64_like_value,
kubernetes-native-testbed__development_cart_skaffold.yaml,secure,,
argo-cd__resource_customizations_numaplane.numaproj.io_ISBServiceRollout_testdata_ISBServiceRollout_progressive-failed.yaml,secure,,
argo-cd__resource_customizations_postgresql.cnpg.io_Cluster_actions_testdata_cluster_promoting.yaml,secure,,
examples___archived_cluster-dns_namespace-prod.yaml,secure,,
argo-cd__resource_customizations_argoproj.io_Rollout_actions_testdata_v0.9_promote-full_rollout.yaml,secure,,
argo-cd__test_e2e_testdata_helm-crd_crds_crd.yaml,secure,,
kubernetes-native-testbed__manifests_ns_elastic-cloud-operator-ns.yaml,secure,,
kubernetes-native-testbed__tools_rook-data-deleter.yaml,privilege_exposure,host_path,
kubernetes-native-testbed__manifests_infra_argocd_http-proxy.yaml,secure,,
argo-cd__resource_customizations_numaplane.numaproj.io_NumaflowControllerRollout_testdata_NumaflowControllerRollout_pending.yaml,secure,,
kube-linter__pkg_templates_sortedkeys_testdata_complex-pod-spec.yaml,secure,,
argo-cd__resource_customizations_trident.netapp.io_TridentBackendConfig_testdata_degraded.yaml,secure,,
argo-cd__resource_customizations_cluster.x-k8s.io_Machine_testdata_degraded_failed.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_platform_gke-autopilot_test-plan.yaml,hardcoded_secret,long_base64_like_value,safe_value_from;safe_env_from;safe_secret_ref
argo-cd__resource_customizations_operator.knative.dev_KnativeEventing_testdata_progressing_ready_false.yaml,secure,,
kube-linter__pkg_templates_sortedkeys_testdata_reused-labels-sorted.yaml,secure,,
cloud-on-k8s__pkg_controller_autoscaling_elasticsearch_testdata_custom_resource_min-nodes-increased-by-user_elasticsearch.yml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_platform_eks-with-windows_test-plan.yaml,hardcoded_secret,long_base64_like_value,safe_value_from;safe_env_from;safe_secret_ref
kubernetes-native-testbed__manifests_cart_db.yaml,secure,,safe_value_from
examples___archived_cluster-dns_dns-backend-rc.yaml,secure,,
examples___archived_volumes_vsphere_vsphere-volume-pvc.yaml,secure,,
argo-cd__resource_customizations_tower.ansible.com_AnsibleJob_testdata_progressing_waiting.yaml,secure,,
argo-cd__resource_customizations_minio.min.io_Tenant_testdata_another_tenant_exists.yaml,secure,,
examples___archived_volumes_iscsi_chap-secret.yaml,hardcoded_secret,hardcoded_password,
argo-cd__resource_customizations_source.toolkit.fluxcd.io_Bucket_actions_testdata_resumed_bucket.yaml,secure,,safe_secret_ref
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_features_integrations_mimir_output.yaml,hardcoded_secret,long_base64_like_value,
argo-cd__resource_customizations_minio.min.io_Tenant_testdata_incorrect_tenant_credentials.yaml,secure,,
argo-cd__test_e2e_testdata_two-nice-pods_pod-1.yaml,secure,,
argo-cd__resource_customizations_argoproj.io_WorkflowTemplate_actions_testdata_workflowtemplate.yaml,secure,,
argo-cd__resource_customizations_core.humio.com_HumioParser_testdata_unknown.yaml,secure,,
examples___archived_volumes_azure_file_azure-pvc.yaml,secure,,
kube-linter__tests_testdata_mykustomize-deprecated_base_deployment.yaml,secure,,
argo-cd__test_e2e_testdata_hook-and-deployment_hook.yaml,secure,,
argo-cd__resource_customizations_argoproj.io_Rollout_testdata_suspended_userPause.yaml,secure,,
argo-cd__resource_customizations_beat.k8s.elastic.co_Beat_testdata_ready_yellow_single_node.yaml,secure,,
charts__bitnami_cloudnative-pg_crds_postgresql.cnpg.io_poolers.yaml,privilege_exposure,host_path;long_base64_like_value,safe_secret_name;safe_secret_key_ref;safe_value_from;safe_env_from;safe_secret_ref;safe_image_pull_secrets
examples___archived_volumes_vsphere_simple-storageclass.yaml,secure,,
charts__bitnami_rabbitmq-cluster-operator_crds_messaging-topology-operator_rabbitmq.com_exchanges.yaml,secure,,
argo-cd__applicationset_examples_clusterDecisionResource_ducktype-example.yaml,secure,,
examples___archived_nodesjs-mongodb_mongo-service.yaml,secure,,
argo-cd__resource_customizations_argoproj.io_Experiment_testdata_errorExperiment.yaml,secure,,
argo-cd__manifests_ha_install.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name;safe_secret_key_ref;safe_value_from
argo-cd__resource_customizations_snapshot.storage.k8s.io_VolumeSnapshotContent_testdata_bad.yaml,secure,,
argo-cd__resource_customizations_elasticsearch.k8s.elastic.co_Elasticsearch_testdata_invalid.yaml,secure,,
examples___archived_volumes_cephfs_secret_ceph-secret.yaml,hardcoded_secret,long_base64_like_value,
argo-cd__manifests_ha_base_redis-ha_chart_upstream.yaml,hardcoded_secret,long_base64_like_value,safe_secret_key_ref;safe_value_from
argo-cd__resource_customizations_core.humio.com_HumioIngestToken_testdata_progressing.yaml,secure,,
examples___archived_volumes_glusterfs_glusterfs-pod.yaml,secure,,
argo-cd__controller_testdata_live-deployment.yaml,secure,,
kubernetes-native-testbed__manifests_infra_contour_contour.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name;safe_value_from
argo-cd__resource_customizations_kiali.io_Kiali_testdata_degraded.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_deployment-alternatives_helmfile_test_test-plan.yaml,hardcoded_secret,long_base64_like_value,
examples___archived_spark_spark-master-service.yaml,secure,,
argo-cd__resource_customizations_certmanager.k8s.io_Certificate_testdata_healthy_renewed.yaml,secure,,safe_secret_name
argo-cd__resource_customizations_work.karmada.io_ClusterResourceBinding_testdata_progressing_aggregatedStatus.yaml,secure,,
argo-cd__gitops-engine_pkg_diff_testdata_smd-deploy2-config.yaml,secure,,
kubernetes-native-testbed__manifests_infra_minio-operator_minioinstance.yaml,hardcoded_secret,hardcoded_secret_key,
argo-cd__resource_customizations_datadoghq.com_DatadogMetric_testdata_degraded_invalid.yaml,secure,,
examples___archived_persistent-volume-provisioning_glusterfs_glusterfs-secret.yaml,secure,,
argo-cd__resource_customizations_apps.kruise.io_CloneSet_testdata_partition_suspended.yaml,secure,,
argo-cd__resource_customizations_notification.toolkit.fluxcd.io_Provider_actions_testdata_suspended_provider.yaml,secure,,safe_secret_ref
kubernetes-native-testbed__manifests_cicd_cd-manifests_microservices_rate-cd.yaml,secure,,
charts__bitnami_kube-arangodb_crds_replication-deploymentreplication.yaml,secure,,
argo-cd__test_e2e_testdata_progressive-sync_multiple-apps-in-step_prod_run_deployment.yaml,secure,,
argo-cd__resource_customizations_cert-manager.io_ClusterIssuer_testdata_degraded_acmeFailed.yaml,secure,,
kube-linter__tests_checks_access-to-create-pods.yml,secure,,
argo-cd__resource_customizations_promoter.argoproj.io_PromotionStrategy_testdata_progressing-failed-pending.yaml,secure,,
argo-cd__examples_plugins_helm_plugin.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_platform_eks-addon-with-terraform_deployments_query-test.yaml,hardcoded_secret,long_base64_like_value,safe_env_from;safe_secret_ref
argo-cd__resource_customizations_numaflow.numaproj.io_InterStepBufferService_testdata_healthy.yaml,hardcoded_secret,hardcoded_password,
cloud-on-k8s__hack_upgrade-test-harness_testdata_v320_stack.yaml,secure,,
argo-cd__test_e2e_testdata_guestbook-logs_guestbook-ui-deployment.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_features_host-metrics_default_output.yaml,privilege_exposure,privileged_true;host_network_true;host_pid_true;host_path;long_base64_like_value,safe_value_from
argo-cd__resource_customizations_policy.open-cluster-management.io_Policy_testdata_healthy_root.yaml,secure,,
argo-cd__applicationset_examples_matrix_cluster-addons_argo-workflows_kustomization.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_application-observability_test-plan.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_proxies_test-plan.yaml,hardcoded_secret,long_base64_like_value,
argo-cd__gitops-engine_pkg_health_testdata_pod-crashloop.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name
argo-cd__resource_customizations_k8s.keycloak.org_Keycloak_testdata_provisioning.yaml,secure,,safe_secret_name
argo-cd__applicationset_examples_applications-sync-policies_guestbook_engineering-prod_guestbook-ui-deployment.yaml,secure,,
argo-cd__resource_customizations_policy.open-cluster-management.io_OperatorPolicy_testdata_progressing_no_compliance.yaml,secure,,
argo-cd__util_clusterauth_testdata_argocd-manager-sa-token.yaml,hardcoded_secret,hardcoded_token;long_base64_like_value,
argo-cd__resource_customizations_zookeeper.pravega.io_ZookeeperCluster_testdata_healthy.yaml,secure,,
charts__bitnami_multus-cni_crds_network-attachment-definitions.yaml,secure,,
prometheus-operator__example_admission-webhook_service.yaml,secure,,
charts__bitnami_grafana-operator_crds_grafana.integreatly.org_grafanadashboards.yaml,hardcoded_secret,hardcoded_password,safe_secret_key_ref;safe_value_from;safe_env_from
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_features_database-observability_postgresql_test_test-plan.yaml,secure,,safe_env_from
argo-cd__resource_customizations_gateway.solo.io_VirtualHostOption_testdata_gloo-accepted.yaml,secure,,
argo-cd__cmpserver_plugin_testdata_kustomize_kustomization.yaml,secure,,
kubernetes-native-testbed__manifests_infra_tekton_tekton-triggers.yaml,hardcoded_secret,long_base64_like_value,safe_value_from
argo-cd__resource_customizations_apps.kruise.io_StatefulSet_testdata_degraded.yaml,secure,,
argo-cd__resource_customizations_proclaim.dogmatiq.io_DNSSDServiceInstance_testdata_progressing_negativeLookup.yaml,secure,,
argo-cd__resource_customizations_numaflow.numaproj.io_Pipeline_testdata_degraded.yaml,secure,,
cloud-on-k8s__pkg_controller_autoscaling_elasticsearch_testdata_custom_resource_ml_elasticsearch.yml,secure,,
argo-cd__examples_known-hosts_kustomization.yaml,secure,,
examples__AI_vllm-deployment_hpa_gpu-service-monitor-gke.yaml,secure,,
argo-cd__resource_customizations_bitnami.com_SealedSecret_testdata_degraded.yaml,secure,,
argo-cd__resource_customizations_minio.min.io_Tenant_testdata_no_status.yaml,secure,,
argo-cd__resource_customizations_apps.openshift.io_DeploymentConfig_testdata_progressing_rc_updated.yaml,secure,,
argo-cd__resource_customizations_gateway.solo.io_RouteTable_testdata_gloo-no-status.yaml,secure,,
argo-cd__resource_customizations_cert-manager.io_Certificate_testdata_progressing_issuing_last.yaml,secure,,safe_secret_name
charts__bitnami_rabbitmq-cluster-operator_crds_messaging-topology-operator_rabbitmq.com_federations.yaml,secure,,
examples___archived_volumes_azure_disk_claim_blob-based-disk_shared-hdd_pod-uses-shared-hdd.yaml,secure,,
cloud-on-k8s__config_recipes_mtls_manual_beats.yaml,privilege_exposure,host_network_true;docker_sock_mount;host_path;long_base64_like_value,safe_secret_name;safe_value_from
argo-cd__resource_customizations_numaflow.numaproj.io_Vertex_testdata_degraded.yaml,hardcoded_secret,long_base64_like_value,
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_pod-logs_default_kind-cluster-config.yaml,secure,,
argo-cd__resource_customizations_cluster.x-k8s.io_MachinePool_testdata_progressing_provisioning.yaml,secure,,
cloud-on-k8s__hack_upgrade-test-harness_testdata_v261_stack.yaml,secure,,
